,Quality Class,Corners,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,2000,2200,2400,2600,2800,3000,3200,3400,3600,4000,4200,4400,4600,5000
1565,,,184.41,174.39,168.65,164.76,162.1,158.17,155.63,151.76,149.42,146.81,145.25,,,,,,,,,,,,,,,
1566,SemiLuxury-BestStd,,168.3,159.16,153.91,150.36,147.84,144.34,141.97,138.47,136.41,133.95,132.54,,,,,,,,,,,,,,,
1567,,,153.98,145.6,140.76,137.59,135.26,132.02,129.89,126.64,124.72,122.54,121.24,,,,,,,,,,,,,,,
1568,Best Std-GoodStd,,137.62,130.13,125.76,122.94,120.84,118.02,116.12,113.17,111.53,109.48,108.31,,,,,,,,,,,,,,,
1569,,,120.4,113.92,110.14,107.58,105.82,103.29,101.63,99.1,97.61,95.91,94.8,,,,,,,,,,,,,,,
1570,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1571,,,1,0,1,500,2,0,2,500,3,0,4,0,5,0,7,500,10,0,15,0,20,0,,,,
1572,,,211.6,203.16,198.27,195.04,192.74,189.54,187.34,184.11,182.21,179.96,178.68,,,,,,,,,,,,,,,
1573,,,194.95,187.12,182.61,179.75,177.58,174.58,172.61,169.58,167.82,165.74,164.58,,,,,,,,,,,,,,,
1574,,,177.94,170.85,166.79,164.04,162.1,159.37,157.56,154.85,153.2,151.34,150.23,,,,,,,,,,,,,,,
1575,,,162.53,156.06,152.36,149.89,148.04,145.55,143.88,141.5,139.96,138.17,137.26,,,,,,,,,,,,,,,
1576,SemiLuxury-BestStd,,146.64,140.76,137.41,135.14,133.54,131.36,129.88,127.58,126.25,124.69,123.82,,,,,,,,,,,,,,,
1577,,,131.81,126.51,123.55,121.49,120.08,118.09,116.73,114.68,113.53,112.12,111.31,,,,,,,,,,,,,,,
1578,Best Std-GoodStd,,116.63,111.92,109.31,107.51,106.21,104.49,103.28,101.49,100.41,99.21,98.49,,,,,,,,,,,,,,,
1579,,,101.5,97.45,95.15,93.55,92.43,90.9,89.84,88.28,87.35,86.33,85.72,,,,,,,,,,,,,,,
1580,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1582,,,1,0,1,500,2,0,2,500,3,0,4,0,5,0,7,500,10,0,15,0,20,0,,,,
1583,,,255.88,239.15,229.64,223.43,218.89,212.76,208.72,202.59,199.02,194.94,192.53,,,,,,,,,,,,,,,
1584,,,235.97,220.57,211.81,206.1,201.92,196.27,192.56,186.81,183.58,179.82,177.61,,,,,,,,,,,,,,,
1585,,,213.61,199.57,191.71,186.5,182.77,177.66,174.28,169.14,166.16,162.69,160.68,,,,,,,,,,,,,,,
1586,,,194.71,181.96,174.68,169.95,166.56,161.9,158.8,154.13,151.39,148.35,146.49,,,,,,,,,,,,,,,
1587,SemiLuxury-BestStd,,177.88,166.21,159.63,155.25,152.23,147.95,145.09,140.87,138.4,135.56,133.85,,,,,,,,,,,,,,,
1588,,,162.72,152.04,146.02,142.04,139.23,135.36,132.71,128.8,126.55,123.93,122.44,,,,,,,,,,,,,,,
1589,Best Std-GoodStd,,145.71,136.09,130.72,127.17,124.61,121.17,118.87,115.34,113.35,110.98,109.62,,,,,,,,,,,,,,,
1590,,,127.73,119.28,114.54,111.57,109.29,106.19,104.17,101.1,99.37,97.28,96.07,,,,,,,,,,,,,,,
1591,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592,,,1,0,1,500,2,0,2,500,3,0,4,0,5,0,7,500,10,0,15,0,20,0,,,,
1593,,,220.3,209.15,203.02,198.93,196.13,192.19,189.69,185.87,183.72,181.17,179.73,,,,,,,,,,,,,,,
1594,,,203.22,192.94,187.26,183.54,180.87,177.31,174.92,171.49,169.47,167.2,165.84,,,,,,,,,,,,,,,
1595,,,184.75,175.6,170.38,167.03,164.62,161.4,159.27,156.07,154.22,152.15,150.88,,,,,,,,,,,,,,,
1596,,,168.57,160.04,155.25,152.23,150.04,147.13,145.09,142.23,140.58,138.65,137.53,,,,,,,,,,,,,,,
1597,SemiLuxury-BestStd,,153.01,145.25,140.95,138.13,136.16,133.49,131.68,129.04,127.57,125.8,124.8,,,,,,,,,,,,,,,
1598,,,137.81,130.81,126.98,124.45,122.63,120.19,118.61,116.23,114.9,113.39,112.45,,,,,,,,,,,,,,,
1599,Best Std-GoodStd,,121.56,115.46,112.03,109.85,108.26,106.13,104.74,102.6,101.42,99.97,99.23,,,,,,,,,,,,,,,
1600,,,106.43,101.07,98.03,96.1,94.73,92.91,91.63,89.81,88.78,87.53,86.9,,,,,,,,,,,,,,,
1601,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603,,,1,0,1,500,2,0,2,500,3,0,4,0,5,0,7,500,10,0,15,0,20,0,,,,
1604,,,272.23,251.43,239.74,232.11,226.59,219.23,214.22,206.89,202.59,197.72,194.89,,,,,,,,,,,,,,,
1605,,,251.1,231.93,221.16,214.08,209.04,202.17,197.62,190.83,186.81,182.38,179.75,,,,,,,,,,,,,,,
1606,,,227.44,210.11,200.29,193.94,189.39,183.1,179.01,172.82,169.32,165.19,162.72,,,,,,,,,,,,,,,
1607,,,207.06,191.23,182.3,176.5,172.32,166.62,162.98,157.31,154.1,150.33,148.14,,,,,,,,,,,,,,,
1608,SemiLuxury-BestStd,,189.34,174.84,166.79,161.42,157.58,152.39,148.99,143.83,140.93,137.52,135.56,,,,,,,,,,,,,,,
1609,,,173.63,160.37,152.89,148.04,144.6,139.78,136.62,131.91,129.26,126.09,124.26,,,,,,,,,,,,,,,
1610,Best Std-GoodStd,,155.42,143.55,136.86,132.54,129.41,125.2,122.31,118.13,115.65,112.94,111.21,,,,,,,,,,,,,,,
1611,,,136.45,125.99,120.19,116.31,113.55,109.86,107.33,103.69,101.51,99.1,97.63,,,,,,,,,,,,,,,
1612,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613,,,1,0,1,500,2,0,2,500,3,0,4,0,5,0,7,500,10,0,15,0,20,0,,,,
1614,,,229.83,216.63,209.21,204.35,200.86,196.16,192.96,188.22,185.57,182.41,180.55,,,,,,,,,,,,,,,
1615,,,212.01,199.89,193.04,188.54,185.32,180.93,178.04,173.67,171.16,168.3,166.58,,,,,,,,,,,,,,,
1616,,,193.17,182.08,175.79,171.74,168.81,164.79,162.21,158.18,155.92,153.28,151.77,,,,,,,,,,,,,,,
1617,,,176.89,166.63,160.98,157.25,154.58,150.94,148.49,144.86,142.79,140.34,138.92,,,,,,,,,,,,,,,
1618,SemiLuxury-BestStd,,159.99,150.77,145.63,142.23,139.78,136.51,134.27,131.02,129.1,126.96,125.69,,,,,,,,,,,,,,,
1619,,,144.34,136.09,131.52,128.37,126.2,123.21,121.28,118.28,116.58,114.62,113.49,,,,,,,,,,,,,,,
1620,Best Std-GoodStd,,128.7,121.32,117.17,114.45,112.45,109.86,108.09,105.41,103.9,102.16,101.09,,,,,,,,,,,,,,,
1621,,,111.93,105.52,101.91,99.53,97.9,95.52,94.01,91.72,90.34,88.81,87.99,,,,,,,,,,,,,,,
1622,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624,,,2,0,2,500,3,0,4,0,5,0,7,500,10,0,15,0,20,0,30,0,40,0,,,,
1625,,,213.72,208.81,205.3,200.41,197.08,192.11,189.16,185.68,183.67,181.2,179.76,,,,,,,,,,,,,,,
1626,,,196.89,192.43,189.16,184.67,181.6,176.91,174.3,171.07,169.19,167.02,165.65,,,,,,,,,,,,,,,
1627,,,189.05,176.18,173.17,169,166.29,162.09,159.5,156.64,154.9,152.89,151.66,,,,,,,,,,,,,,,
1628,,,166.39,162.61,159.9,156.07,153.46,149.55,147.3,144.61,143.04,141.15,140.03,,,,,,,,,,,,,,,
1629,SemiLuxury-BestStd,,151.91,148.43,145.94,142.47,140.09,136.55,134.45,131.96,130.52,128.82,127.8,,,,,,,,,,,,,,,
1630,,,138.92,135.8,133.5,130.3,128.15,124.88,122.98,120.72,119.35,117.84,116.95,,,,,,,,,,,,,,,
1631,Best Std-GoodStd,,124.56,121.72,119.63,116.76,114.83,111.93,110.17,108.26,107.04,105.6,104.79,,,,,,,,,,,,,,,
1632,,,108.98,106.48,104.74,102.17,100.53,97.95,96.45,94.72,93.65,92.41,91.72,,,,,,,,,,,,,,,
1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1634,,,2,0,2,500,3,0,4,0,5,0,7,500,10,0,15,0,20,0,30,0,40,0,,,,
1635,,,190.69,187.6,185.32,182.2,180.06,176.86,174.97,172.72,171.5,169.93,169.07,,,,,,,,,,,,,,,
1636,,,175.88,173.09,170.93,168.07,166.15,163.18,161.42,159.38,158.17,156.76,155.97,,,,,,,,,,,,,,,
1637,,,161.99,159.35,157.35,154.76,153.02,150.23,148.67,146.74,145.68,144.33,143.59,,,,,,,,,,,,,,,
1638,,,149.16,146.69,144.87,142.45,140.81,138.2,136.8,135.11,134.11,132.9,132.2,,,,,,,,,,,,,,,
1639,SemiLuxury-BestStd,,138.8,136.62,130.87,128.75,127.2,124.93,123.64,122.1,121.18,120.11,119.5,,,,,,,,,,,,,,,
1640,,,121.6,119.6,118.2,116.17,114.8,112.78,111.59,110.16,109.32,108.35,107.81,,,,,,,,,,,,,,,
1641,Best Std-GoodStd,,108.19,106.41,105.12,103.36,102.17,100.32,99.26,97.97,97.28,96.41,95.94,,,,,,,,,,,,,,,
1642,,,93.95,92.4,91.24,89.79,88.69,87.1,86.19,85.08,84.49,83.7,83.32,,,,,,,,,,,,,,,
1643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1645,,,2,0,2,500,3,0,4,0,5,0,7,500,10,0,15,0,20,0,30,0,40,0,,,,
1646,,,221.22,215.5,211.36,205.6,201.67,195.6,192,187.83,185.32,182.4,180.62,,,,,,,,,,,,,,,
1647,,,205.48,200.21,196.34,190.92,187.31,181.68,178.37,174.49,172.13,169.4,167.79,,,,,,,,,,,,,,,
1648,,,186.59,181.79,178.34,173.37,170.13,165.01,161.96,158.4,156.25,153.82,152.36,,,,,,,,,,,,,,,
1649,,,172.12,167.77,164.53,159.99,156.92,152.23,149.42,146.15,144.2,141.92,140.58,,,,,,,,,,,,,,,
1650,SemiLuxury-BestStd,,157.31,153.27,150.31,146.17,143.36,139.1,136.55,133.54,131.76,129.63,128.45,,,,,,,,,,,,,,,
1651,,,144.07,140.34,137.63,133.88,131.3,127.3,124.99,122.3,120.65,118.71,117.61,,,,,,,,,,,,,,,
1652,Best Std-GoodStd,,129.22,125.79,123.42,120.01,117.71,114.18,112.12,109.66,108.26,106.49,105.44,,,,,,,,,,,,,,,
1653,,,113.07,110.16,108.04,105.06,103.1,99.96,98.09,96.02,94.73,93.22,92.29,,,,,,,,,,,,,,,
1654,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1655,,,2,0,2,500,3,0,4,0,5,0,7,500,10,0,15,0,20,0,30,0,40,0,,,,
1656,,,195.6,191.7,188.88,185.03,182.54,178.75,176.52,173.95,172.53,170.73,169.73,,,,,,,,,,,,,,,
1657,,,180.52,176.86,174.32,170.76,168.44,164.92,162.86,160.52,159.11,157.54,156.6,,,,,,,,,,,,,,,
1658,,,165.86,162.54,160.26,157.01,154.87,151.56,149.75,147.56,146.3,144.83,143.98,,,,,,,,,,,,,,,
1659,,,153.04,149.98,147.78,144.81,142.83,139.81,138.1,136.16,134.92,133.62,132.78,,,,,,,,,,,,,,,
1660,SemiLuxury-BestStd,,138.34,135.57,133.56,130.87,129.1,126.4,124.8,123.02,121.98,120.73,120.06,,,,,,,,,,,,,,,
1661,,,124.99,122.54,120.72,118.3,116.69,114.22,112.82,111.21,110.25,109.13,108.53,,,,,,,,,,,,,,,
1662,Best Std-GoodStd,,111.34,109.18,107.57,105.34,103.93,101.78,100.55,99.07,98.23,97.2,96.71,,,,,,,,,,,,,,,
1663,,,96.35,94.53,93.11,91.22,89.99,88.08,87.04,85.73,85,84.15,83.68,,,,,,,,,,,,,,,
1664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1666,,,2,0,2,500,3,0,4,0,5,0,7,500,10,0,15,0,20,0,30,0,40,0,,,,
1667,,,231.89,224.38,218.93,211.63,206.77,199.51,195.33,190.51,187.77,184.43,182.52,,,,,,,,,,,,,,,
1668,,,213.88,206.92,201.96,195.19,190.8,183.91,180.14,175.69,173.17,170.13,168.38,,,,,,,,,,,,,,,
1669,,,195.52,189.21,184.67,178.51,174.38,168.23,164.69,160.87,158.22,155.57,153.93,,,,,,,,,,,,,,,
1670,,,180.31,174.47,170.25,164.56,160.79,155.09,151.88,148.1,145.94,143.41,141.92,,,,,,,,,,,,,,,
1671,SemiLuxury-BestStd,,164.89,159.48,155.67,150.55,147.02,141.82,138.84,135.56,133.5,131.17,129.87,,,,,,,,,,,,,,,
1672,,,151.18,146.32,142.79,138.03,134.82,130.12,127.31,124.21,122.35,120.21,119.06,,,,,,,,,,,,,,,
1673,Best Std-GoodStd,,135.53,131.1,127.87,123.65,120.83,116.63,114.15,111.3,109.67,107.77,106.65,,,,,,,,,,,,,,,
1674,,,118.95,115.12,112.32,108.55,106.1,102.32,100.21,97.74,96.24,94.61,93.65,,,,,,,,,,,,,,,
1675,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676,,,2,0,2,500,3,0,4,0,5,0,7,500,10,0,15,0,20,0,30,0,40,0,,,,
1677,,,201.3,196.57,193.17,188.54,185.45,180.84,178.18,175.12,173.3,171.23,170.05,,,,,,,,,,,,,,,
1678,,,186.18,181.79,178.65,174.35,171.5,167.25,164.77,161.92,160.3,158.38,157.23,,,,,,,,,,,,,,,
1679,,,171.49,167.43,164.54,160.52,157.94,154.01,151.77,149.16,147.64,145.87,144.83,,,,,,,,,,,,,,,
1680,,,158.02,154.22,151.56,147.88,145.5,141.89,139.74,137.37,135.99,134.38,133.35,,,,,,,,,,,,,,,
1681,SemiLuxury-BestStd,,142.99,139.61,137.15,133.88,131.68,128.45,126.52,124.37,123.07,121.57,120.78,,,,,,,,,,,,,,,
1682,,,129.41,126.39,124.12,121.21,119.21,116.21,114.47,112.52,111.43,110.05,109.26,,,,,,,,,,,,,,,
1683,Best Std-GoodStd,,115.42,112.61,110.72,108.05,106.25,103.68,102.12,100.33,99.37,98.15,97.48,,,,,,,,,,,,,,,
1684,,,100.41,98.02,96.33,94.05,92.47,90.17,88.88,87.33,86.45,85.4,84.77,,,,,,,,,,,,,,,
1685,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686,,,1,0,1,500,2,0,3,0,4,0,5,0,7,500,10,0,15,0,20,0,40,0,,,,
1687,,,2.73,2.33,2.02,1.72,1.46,1.33,1.04,0.85,0.69,0.6,0.26,,,,,,,,,,,,,,,
1688,,,2.4,1.99,1.75,1.5,1.33,1.07,0.87,0.82,0.61,0.55,0.2,,,,,,,,,,,,,,,
1689,,,2.07,1.75,1.59,1.3,1.07,0.99,0.82,0.69,0.57,0.47,0.2,,,,,,,,,,,,,,,
1690,,,1.92,1.59,1.42,1.17,0.98,0.86,0.72,0.61,0.49,0.42,0.19,,,,,,,,,,,,,,,
1691,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1695,,,1,0,1,500,2,0,2,500,3,0,4,0,5,0,7,500,10,0,15,0,20,0,,,,
1696,,,422.46,397.52,383.02,373.36,366.14,356.37,349.72,339.63,333.59,326.56,322.44,,,,,,,,,,,,,,,
1697,,,391.01,367.92,354.5,345.49,338.93,329.87,323.72,314.33,308.76,302.28,298.48,,,,,,,,,,,,,,,
1698,,,370.73,348.78,336.14,327.62,321.36,312.73,306.95,298.05,292.81,286.6,282.96,,,,,,,,,,,,,,,
1699,,,354.02,333.19,321.01,312.94,306.95,298.74,293.18,284.63,279.66,273.78,270.28,,,,,,,,,,,,,,,
1700,SemiLuxury-BestStd,,327.29,307.91,296.74,289.21,283.7,276.04,270.99,263.09,258.46,253.01,249.81,,,,,,,,,,,,,,,
1701,,,306.92,289.08,278.49,271.46,266.24,256.5,254.26,246.89,242.56,237.44,234.43,,,,,,,,,,,,,,,
1702,Best Std-GoodStd,,289.34,272.26,262.34,255.61,250.83,244.1,239.54,232.6,228.49,223.66,220.84,,,,,,,,,,,,,,,
1703,,,269.43,253.63,244.38,238.19,233.57,227.34,223.15,216.65,212.84,208.31,205.64,,,,,,,,,,,,,,,
1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1705,,,1,0,1,500,2,0,2,500,3,0,4,0,5,0,7,500,10,0,15,0,20,0,,,,
1706,,,378.23,352.93,339.24,330.47,324.36,316.19,310.9,303.3,298.93,294.11,291.3,,,,,,,,,,,,,,,
1707,,,369.3,344.65,331.29,322.75,316.79,308.83,303.68,296.11,291.86,287.18,284.47,,,,,,,,,,,,,,,
1708,,,350.85,327.36,314.78,306.61,300.96,293.35,288.42,281.32,277.32,272.8,270.29,,,,,,,,,,,,,,,
1709,,,338.58,316.01,303.78,295.95,290.46,283.1,278.42,271.5,267.52,263.31,260.83,,,,,,,,,,,,,,,
1710,SemiLuxury-BestStd,,312.62,291.79,280.47,273.16,268.15,261.49,257.01,250.66,247.13,243.17,240.8,,,,,,,,,,,,,,,
1711,,,293.51,273.9,263.31,256.48,251.84,245.42,241.37,235.34,232.01,228.19,226.1,,,,,,,,,,,,,,,
1712,Best Std-GoodStd,,276.42,257.88,247.91,241.49,236.99,231.13,227.17,221.6,217.99,214.87,212.84,,,,,,,,,,,,,,,
1713,,,257.62,240.41,231.06,225.16,220.99,215.37,211.8,206.56,203.56,200.37,198.49,,,,,,,,,,,,,,,
1714,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,,,1,0,1,500,2,0,2,500,3,0,4,0,5,0,7,500,10,0,15,0,20,0,,,,
1717,,,455.33,421.64,402.68,390.11,381.11,368.8,360.69,348.43,341.2,332.99,328.15,,,,,,,,,,,,,,,
1718,,,422.21,390.96,373.27,361.66,353.41,341.92,334.38,322.97,316.42,308.76,304.29,,,,,,,,,,,,,,,
1719,,,397.01,367.75,351.15,340.22,332.41,321.7,314.52,303.84,297.62,290.41,286.27,,,,,,,,,,,,,,,
1720,,,378.9,350.92,335.01,324.63,317.15,306.92,300.22,289.95,284.01,277.15,273.14,,,,,,,,,,,,,,,
1721,SemiLuxury-BestStd,,350.17,324.27,309.63,300.01,293.12,283.6,277.37,267.91,262.49,256.07,252.4,,,,,,,,,,,,,,,
1722,,,328.8,304.42,290.73,281.7,275.23,266.33,260.45,251.52,246.37,240.39,236.95,,,,,,,,,,,,,,,
1723,Best Std-GoodStd,,309.54,286.6,273.66,265.14,259.03,250.74,245.1,236.83,231.95,226.38,223.13,,,,,,,,,,,,,,,
1724,,,288.26,266.95,254.91,247.01,241.3,233.51,228.25,220.51,216.08,210.8,207.71,,,,,,,,,,,,,,,
1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1726,,,1,0,1,500,2,0,2,500,3,0,4,0,5,0,7,500,10,0,15,0,20,0,,,,
1727,,,419.66,390.18,373.57,362.55,354.63,343.92,336.78,326.01,319.68,312.47,308.26,,,,,,,,,,,,,,,
1728,,,389.12,362.06,346.33,336.07,328.8,318.73,312.2,302.16,296.34,289.62,285.75,,,,,,,,,,,,,,,
1729,,,369.57,343.53,328.85,319.25,312.3,302.78,296.44,286.96,281.51,275.17,271.3,,,,,,,,,,,,,,,
1730,,,356.51,331.33,317.29,307.91,301.26,292.06,286.02,276.87,271.5,265.46,261.79,,,,,,,,,,,,,,,
1731,SemiLuxury-BestStd,,329.08,306,292.89,284.3,278.15,269.68,264.03,255.58,250.72,245.06,241.71,,,,,,,,,,,,,,,
1732,,,308.88,287.18,274.95,266.87,260.97,253.12,247.91,239.92,235.31,230.01,226.94,,,,,,,,,,,,,,,
1733,Best Std-GoodStd,,291.01,270.56,259.01,251.48,245.98,238.42,233.51,226.02,221.75,216.62,213.66,,,,,,,,,,,,,,,
1734,,,271.42,252.38,241.52,234.47,229.41,222.43,217.79,210.8,206.68,202.1,199.41,,,,,,,,,,,,,,,
1735,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,,,1,0,1,500,2,0,2,500,3,0,4,0,5,0,7,500,10,0,15,0,20,0,,,,
1738,,,490.73,448.26,424.52,409.02,397.88,382.9,372.99,358.19,349.61,339.85,334.16,,,,,,,,,,,,,,,
1739,,,454.99,415.62,393.56,379.15,368.93,354.97,345.79,332.01,324.14,315.03,309.74,,,,,,,,,,,,,,,
1740,,,427.26,390.15,369.44,355.95,346.37,333.2,324.55,311.65,304.23,295.81,290.8,,,,,,,,,,,,,,,
1741,,,408.81,373.38,353.65,340.68,331.46,318.95,310.72,298.25,291.16,283.06,278.37,,,,,,,,,,,,,,,
1742,SemiLuxury-BestStd,,376.17,343.61,325.41,313.5,305,293.44,285.94,274.51,267.95,260.49,256.07,,,,,,,,,,,,,,,
1743,,,352.81,322.25,305.1,294.04,286.02,275.25,268.1,257.39,251.35,244.22,240.16,,,,,,,,,,,,,,,
1744,Best Std-GoodStd,,332.1,303.22,287.21,276.69,269.25,259.03,252.38,243.24,236.49,229.91,226.04,,,,,,,,,,,,,,,
1745,,,309.17,282.36,267.41,257.63,250.64,241.23,234.89,225.58,220.17,214.04,210.38,,,,,,,,,,,,,,,
1746,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1747,,,1,0,1,500,2,0,2,500,3,0,4,0,5,0,7,500,10,0,15,0,20,0,,,,
1748,,,448.89,412.66,392.2,378.84,369.11,355.95,347.13,333.99,326.26,317.42,312.3,,,,,,,,,,,,,,,
1749,,,414.43,380.96,362.16,349.68,340.78,328.6,320.51,308.32,301.26,293.12,288.37,,,,,,,,,,,,,,,
1750,,,395.03,363.2,345.21,333.35,324.81,313.24,305.53,293.83,287.17,279.36,274.79,,,,,,,,,,,,,,,
1751,,,380.9,350.25,332.89,321.4,313.29,302.09,294.65,283.4,276.93,269.38,265.05,,,,,,,,,,,,,,,
1752,SemiLuxury-BestStd,,351.76,323.47,307.37,296.82,289.25,278.86,271.99,261.71,255.61,248.74,244.67,,,,,,,,,,,,,,,
1753,,,330.07,303.48,288.4,278.62,271.48,261.79,255.28,245.55,239.95,233.43,229.61,,,,,,,,,,,,,,,
1754,Best Std-GoodStd,,311.41,286.2,272.05,262.7,256.04,246.86,240.82,231.62,226.37,220.14,216.55,,,,,,,,,,,,,,,
1755,,,289.98,266.58,253.38,244.69,238.42,229.91,224.21,215.77,210.8,205.1,201.65,,,,,,,,,,,,,,,
1756,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1758,,,2,0,2,500,3,0,4,0,5,0,7,500,10,0,15,0,20,0,30,0,40,0,,,,
1759,,,357.08,347.45,340.68,332.31,324.26,314.39,308.62,301.8,297.87,293.25,290.49,,,,,,,,,,,,,,,
1760,,,340.26,331.1,324.36,315.26,309.03,299.63,294.14,287.63,283.92,279.42,276.87,,,,,,,,,,,,,,,
1761,,,321.01,312.34,305.95,297.33,291.54,282.59,277.42,271.27,267.82,263.62,261.21,,,,,,,,,,,,,,,
1762,,,307.24,298.92,292.86,284.62,278.99,270.47,265.55,259.73,256.34,252.26,249.91,,,,,,,,,,,,,,,
1763,SemiLuxury-BestStd,,284.75,277.09,271.46,263.77,258.58,250.72,246.17,240.71,237.56,233.85,231.64,,,,,,,,,,,,,,,
1764,,,265.68,258.49,253.27,246.14,241.3,233.93,229.56,224.59,221.68,218.23,216.11,,,,,,,,,,,,,,,
1765,Best Std-GoodStd,,251.48,244.64,239.68,232.92,228.25,221.33,217.28,212.56,209.77,206.49,204.57,,,,,,,,,,,,,,,
1766,,,235.71,229.25,224.64,218.27,214.04,207.51,203.7,199.27,196.62,193.6,191.74,,,,,,,,,,,,,,,
1767,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768,,,2,0,2,500,3,0,4,0,5,0,7,500,10,0,15,0,20,0,30,0,40,0,,,,
1769,,,337.62,328.96,322.72,314.1,308.32,299.51,294.36,288.39,284.91,280.7,278.32,,,,,,,,,,,,,,,
1770,,,321.97,313.71,307.83,299.56,294.11,285.69,280.74,275.18,271.76,267.75,265.55,,,,,,,,,,,,,,,
1771,,,305.54,297.8,292.06,284.33,279.13,271.07,266.49,261.12,257.88,254.1,251.94,,,,,,,,,,,,,,,
1772,,,294.38,286.9,281.48,273.9,268.85,261.24,256.75,251.52,248.43,244.88,242.68,,,,,,,,,,,,,,,
1773,SemiLuxury-BestStd,,272.2,265.2,260.14,253.33,248.55,241.5,237.42,232.54,229.71,226.38,224.41,,,,,,,,,,,,,,,
1774,,,255.48,248.98,244.3,237.69,233.35,226.72,222.85,218.33,215.67,212.49,210.66,,,,,,,,,,,,,,,
1775,Best Std-GoodStd,,240.33,234.12,229.74,223.63,219.56,213.38,209.58,205.45,202.9,199.89,198.24,,,,,,,,,,,,,,,
1776,,,226.35,220.51,216.33,210.53,206.66,200.76,197.4,193.4,191.05,188.22,186.6,,,,,,,,,,,,,,,
1777,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,,,2,0,2,500,3,0,4,0,5,0,7,500,10,0,15,0,20,0,30,0,40,0,,,,
1780,,,373.79,361.91,353.3,341.51,333.68,321.78,314.87,306.81,302.1,296.66,293.34,,,,,,,,,,,,,,,
1781,,,356.28,344.98,336.78,325.52,318.05,306.64,300.16,292.42,287.9,282.65,279.58,,,,,,,,,,,,,,,
1782,,,335.78,325.15,317.4,306.77,299.71,289.04,282.8,275.65,271.3,266.47,263.57,,,,,,,,,,,,,,,
1783,,,321.01,310.89,303.54,293.34,286.63,276.46,270.47,263.57,259.57,254.84,252.03,,,,,,,,,,,,,,,
1784,SemiLuxury-BestStd,,297.35,287.9,280.98,271.77,265.53,255.92,250.37,244.08,240.35,235.94,233.42,,,,,,,,,,,,,,,
1785,,,277.22,268.39,262.01,253.27,247.44,238.65,233.45,227.5,224.02,219.98,217.51,,,,,,,,,,,,,,,
1786,Best Std-GoodStd,,262.6,254.21,248.29,239.95,234.38,226.08,221.16,215.41,212.3,208.33,206.2,,,,,,,,,,,,,,,
1787,,,245.79,237.98,232.32,224.58,219.38,211.62,207.13,201.65,198.67,195,192.89,,,,,,,,,,,,,,,
1788,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,,,2,0,2,500,3,0,4,0,5,0,7,500,10,0,15,0,20,0,30,0,40,0,,,,
1790,,,352.33,341.69,334.08,323.57,316.57,305.95,299.81,292.67,288.42,283.68,280.67,,,,,,,,,,,,,,,
1791,,,335.82,325.63,318.37,308.38,301.61,291.7,285.7,278.91,274.89,270.34,267.5,,,,,,,,,,,,,,,
1792,,,318.55,308.98,302.06,292.58,286.27,276.61,271.03,264.6,260.81,256.43,253.79,,,,,,,,,,,,,,,
1793,,,307.03,297.8,291.03,281.85,275.82,266.67,261.27,255.09,251.38,247.12,244.63,,,,,,,,,,,,,,,
1794,SemiLuxury-BestStd,,283.42,274.89,268.72,260.29,254.64,246.21,241.22,235.41,232.09,228.07,225.89,,,,,,,,,,,,,,,
1795,,,265.91,257.93,252.03,244.13,238.89,230.86,226.17,220.84,217.7,214.02,211.8,,,,,,,,,,,,,,,
