Zip/Postal Code,Material % adjustment,Labor % adjustment,Equipment % adjustment,TOTAL WEIGHTED AVG.
61568,1,17,0,8
61569,-2,8,-1,3
61570,-2,-5,-1,-3
61571,-2,2,-1,-0
61572,-2,-10,-1,-6
61601,-2,8,-1,3
61602,-2,8,-1,3
61603,-2,8,-1,3
61604,-2,8,-1,3
61605,-3,8,-1,2
61606,-2,8,-1,3
61607,-2,8,-1,3
61610,-2,2,-1,-0
61611,-2,8,-1,3
61612,-2,8,-1,3
61614,-2,8,-1,3
61615,1,8,0,4
61616,-2,8,-1,3
61650,1,17,0,8
61651,-2,8,-1,3
61652,-2,8,-1,3
61653,-2,8,-1,3
61654,-2,8,-1,3
61655,-2,8,-1,3
61656,-2,8,-1,3
61701,0,5,0,2
61702,4,5,1,4
61704,3,20,1,11
61705,3,20,1,11
61720,1,-2,0,-0
61721,0,-10,0,-5
61722,0,5,0,2
61723,0,-10,0,-5
61724,-2,7,-1,2
61725,4,15,1,9
61726,1,-4,0,-1
61727,-3,10,-1,3
61728,1,5,0,3
61729,4,15,1,9
61730,1,5,0,3
61731,1,-2,0,-0
61732,1,5,0,3
61733,-2,2,-1,-0
61734,-2,2,-1,-0
61735,0,10,0,5
61736,1,5,0,3
61737,0,5,0,2
61738,1,15,0,7
61739,1,-4,0,-1
61740,1,-4,0,-1
61741,1,-4,0,-1
61742,4,15,1,9
61743,0,-4,0,-2
61744,1,5,0,3
61745,1,10,0,5
61747,-2,2,-1,-0
61748,4,5,1,4
61749,-4,10,-1,2
61750,-4,10,-1,2
61751,0,-10,0,-5
61752,1,5,0,3
61753,1,5,0,3
61754,0,10,0,5
61755,1,17,0,8
61756,-4,10,-1,2
61758,4,20,1,11
61759,0,2,0,1
61760,1,15,0,7
61761,1,5,0,3
61764,1,-4,0,-1
61769,-3,-4,-1,-3
61770,0,-2,0,-1
61771,1,15,0,7
61772,0,5,0,2
61773,0,-2,0,-1
61774,0,5,0,2
61775,1,-2,0,-0
61776,1,5,0,3
61777,0,10,0,5
61778,0,10,0,5
61801,3,7,1,5
61802,0,7,0,3
61803,3,7,1,5
61810,-1,1,0,-0
61811,-1,-7,0,-4
61812,-1,-7,0,-4
61813,-4,-15,-1,-9
61814,-1,-7,0,-4
61815,-2,7,-1,2
61816,0,1,0,0
61817,0,-7,0,-3
61818,-4,-15,-1,-9
61820,-2,7,-1,2
61821,-1,7,0,3
61822,2,22,1,11
61824,-2,7,-1,2
61825,-2,7,-1,2
61826,2,22,1,11
61830,-3,-15,-1,-8
61831,0,-7,0,-3
61832,-1,-7,0,-4
61833,-1,-7,0,-4
61834,-1,-7,0,-4
61839,-2,-15,-1,-8
61840,-1,7,0,3
61841,-1,-7,0,-4
61842,-1,10,0,4
61843,-1,7,0,3
61844,-1,-7,0,-4
61845,-1,-2,0,-1
61846,-1,-7,0,-4
61847,0,7,0,3
61848,-1,-7,0,-4
61849,0,7,0,3
61850,-1,-7,0,-4
61851,-2,-15,-1,-8
61852,-1,1,0,-0
61853,-1,7,0,3
61854,-1,-15,0,-7
61855,-4,-15,-1,-9
61856,-1,-15,0,-7
61857,-1,-7,0,-4
61858,-1,-7,0,-4
61859,0,7,0,3
61862,0,7,0,3
61863,-2,1,-1,-1
61864,3,22,1,12
61865,-1,-7,0,-4
61866,0,7,0,3
61870,-4,29,-1,11
61871,0,7,0,3
61872,-2,-15,-1,-8
61873,3,22,1,12
61874,2,22,1,11
61875,-1,7,0,3
61876,-1,-9,0,-5
61877,2,7,1,4
61878,0,7,0,3
61880,-1,7,0,3
61882,-4,10,-1,2
61883,-1,-7,0,-4
61884,2,-15,1,-6
61910,-2,1,-1,-1
61911,-4,9,-1,2
61912,-4,-4,-1,-4
61913,-2,1,-1,-1
61914,-4,9,-1,2
61917,-4,-9,-1,-6
61919,0,1,0,0
61920,-1,1,0,-0
61924,-4,-9,-1,-6
61925,-4,-2,-1,-3
61928,-4,9,-1,2
61929,-4,9,-1,2
61930,-1,1,0,-0
61931,-2,-4,-1,-3
61932,-1,-9,0,-5
61933,-4,-9,-1,-6
61936,-4,9,-1,2
61937,-4,9,-1,2
61938,-4,-4,-1,-4
61940,-1,-9,0,-5
61941,-1,1,0,-0
61942,-1,1,0,-0
61943,-1,1,0,-0
61944,-4,-9,-1,-6
61949,-4,-9,-1,-6
61951,-3,9,-1,3
61953,-1,1,0,-0
61955,-4,-9,-1,-6
61956,-1,1,0,-0
61957,-4,-23,-1,-13
62001,-3,10,-1,3
62002,-4,10,-1,2
62006,0,6,0,3
62009,-4,-9,-1,-6
62010,-4,10,-1,2
62011,-2,-24,-1,-12
62012,-4,-15,-1,-9
62013,0,6,0,3
62014,-4,-9,-1,-6
62015,-4,-13,-1,-8
62016,-4,-27,-1,-15
62017,-4,-13,-1,-8
62018,-4,10,-1,2
62019,-4,-5,-1,-4
62021,-1,25,0,11
62022,-3,-15,-1,-8
62023,-4,-9,-1,-6
62024,-4,10,-1,2
62025,-3,10,-1,3
62027,0,-27,0,-12
62028,-3,-15,-1,-8
62030,-5,-15,-2,-10
62031,0,-15,0,-7
62032,-4,-13,-1,-8
62033,-4,-9,-1,-6
62034,-1,10,0,4
62035,-3,-15,-1,-8
62036,1,6,0,3
62037,0,-15,0,-7
62040,-4,10,-1,2
62044,-4,-27,-1,-15
62045,0,6,0,3
62046,-4,10,-1,2
62047,0,-15,0,-7
62048,-4,10,-1,2
62049,-4,-13,-1,-8
62050,-5,-27,-2,-15
62051,-2,-13,-1,-7
62052,-4,-15,-1,-9
62053,0,-27,0,-12
62054,-4,-15,-1,-9
62056,-4,-13,-1,-8
62058,-4,10,-1,2
62059,-5,5,-2,-0
62060,-4,10,-1,2
62061,-4,10,-1,2
62062,-4,10,-1,2
62063,-4,-15,-1,-9
62065,0,-27,0,-12
62067,-4,10,-1,2
62069,-4,-9,-1,-6
62070,0,-5,0,-2
62071,-5,5,-2,-0
62074,-4,-5,-1,-4
62075,-2,-13,-1,-7
62076,-4,-18,-1,-10
62077,-5,-5,-2,-5
62078,-5,-27,-2,-15
62079,-1,0,0,-1
62080,-4,-24,-1,-13
62081,-4,-27,-1,-15
62082,-4,-27,-1,-15
62083,-4,-18,-1,-10
62084,-4,10,-1,2
62085,-4,-9,-1,-6
62086,-4,-5,-1,-4
62087,-4,10,-1,2
62088,-4,-9,-1,-6
62089,-4,-13,-1,-8
62090,-5,10,-2,2
62091,-4,-13,-1,-8
62092,-4,-27,-1,-15
62093,-4,-9,-1,-6
62094,-3,-13,-1,-8
62095,-4,10,-1,2
62097,-3,10,-1,3
62098,-4,-27,-1,-15
62201,-5,5,-2,-0
62202,-5,5,-2,-0
62203,-4,5,-1,0
62204,-5,5,-2,-0
62205,-4,5,-1,0
62206,-4,5,-1,0
62207,-5,5,-2,-0
62208,-2,5,-1,1
62214,-2,-9,-1,-5
62215,-2,1,-1,-1
62216,-2,1,-1,-1
62217,-3,-6,-1,-4
62218,0,1,0,0
62219,-3,1,-1,-1
62220,-2,5,-1,1
62221,-2,5,-1,1
62222,-2,5,-1,1
62223,-2,5,-1,1
62225,-3,5,-1,1
62226,-2,5,-1,1
62230,0,1,0,0
62231,-2,1,-1,-1
62232,-4,5,-1,0
62233,-3,-6,-1,-4
62234,-4,10,-1,2
62236,-1,24,0,11
62237,-3,-6,-1,-4
62238,-3,-3,-1,-3
62239,-4,5,-1,0
62240,-4,22,-1,8
62241,-3,-6,-1,-4
62242,-3,-6,-1,-4
62243,0,20,0,9
62244,0,24,0,11
62245,0,1,0,0
62246,-4,-5,-1,-4
62247,-3,-24,-1,-13
62248,-2,9,-1,3
62249,0,10,0,5
62250,-3,1,-1,-1
62252,-2,1,-1,-1
62253,-3,-5,-1,-4
62254,0,5,0,2
62255,-3,-6,-1,-4
62256,0,24,0,11
62257,-3,-6,-1,-4
62258,-2,5,-1,1
62259,-3,-6,-1,-4
62260,0,20,0,9
62261,-3,-6,-1,-4
62262,-4,-5,-1,-4
62263,-3,-9,-1,-6
62264,-2,9,-1,3
62265,-3,1,-1,-1
62266,-3,1,-1,-1
62268,-2,-9,-1,-5
62269,0,20,0,9
62271,-2,-9,-1,-5
62272,-3,-6,-1,-4
62273,-3,-5,-1,-4
62274,-3,-13,-1,-8
62275,-3,-5,-1,-4
62277,-2,-6,-1,-4
62278,0,9,0,4
62279,-2,-6,-1,-4
62280,-3,-6,-1,-4
62281,0,25,0,12
62282,-3,-6,-1,-4
62284,-2,-5,-1,-3
62285,0,20,0,9
62286,-3,-6,-1,-4
62288,-2,-6,-1,-4
62289,-3,5,-1,1
62292,-3,-6,-1,-4
62293,0,16,0,7
62294,-3,10,-1,3
62295,0,24,0,11
62297,-3,-6,-1,-4
62298,0,24,0,11
62301,1,-12,0,-5
62305,1,-12,0,-5
62306,1,-12,0,-5
62311,-3,-8,-1,-5
62312,0,-35,0,-16
62313,-2,-8,-1,-5
62314,-3,-35,-1,-18
62316,-2,-8,-1,-5
62319,-2,-15,-1,-8
62320,-2,-12,-1,-7
62321,-2,-8,-1,-5
62323,-3,-28,-1,-14
62324,-3,-28,-1,-14
62325,-2,-12,-1,-7
62326,-2,-7,-1,-4
62329,-3,-8,-1,-5
62330,-3,-8,-1,-5
62334,-3,-8,-1,-5
62336,-3,-8,-1,-5
62338,-2,-12,-1,-7
62339,-2,-12,-1,-7
62340,-2,-35,-1,-17
62341,-3,-8,-1,-5
62343,0,-12,0,-6
62344,-3,-15,-1,-8
62345,0,-35,0,-16
62346,-2,-28,-1,-14
62347,-2,-12,-1,-7
62348,-2,-12,-1,-7
62349,-2,-12,-1,-7
62351,-2,-12,-1,-7
62352,-4,-2,-1,-3
62353,-2,-28,-1,-14
62354,-2,-8,-1,-5
62355,0,-35,0,-16
62356,0,-35,0,-16
62357,-2,-35,-1,-17
62358,-3,-8,-1,-5
62359,-1,-12,0,-6
62360,0,-12,0,-6
62361,-4,-2,-1,-3
62362,-3,-28,-1,-14
62363,0,-35,0,-16
62365,0,-12,0,-6
62366,0,-35,0,-16
62367,-3,-7,-1,-5
62370,0,-35,0,-16
62373,-3,-8,-1,-5
62374,-2,-7,-1,-4
62375,-2,-28,-1,-14
62376,0,-12,0,-6
62378,-2,-28,-1,-14
62379,-3,-8,-1,-5
62380,-3,-8,-1,-5
62401,-3,-8,-1,-5
62410,-4,29,-1,11
62411,-4,-8,-1,-6
62413,-4,32,-1,13
62414,-4,-8,-1,-6
62417,-4,-18,-1,-10
62418,-4,-24,-1,-13
62419,-3,-27,-1,-14
62420,-4,-8,-1,-6
62421,-4,-27,-1,-15
62422,-5,-23,-2,-13
62423,-1,13,0,5
62424,-4,23,-1,8
62425,-4,-27,-1,-15
62426,-5,-8,-2,-6
62427,-4,-18,-1,-10
62428,-4,23,-1,8
62431,-4,-23,-1,-13
62432,-4,23,-1,8
62433,-4,32,-1,13
62434,-4,-22,-1,-12
62435,-4,-4,-1,-4
62436,-4,23,-1,8
62438,-4,-23,-1,-13
62439,-4,-18,-1,-10
62440,-4,-4,-1,-4
62441,-4,-8,-1,-6
62442,-4,-8,-1,-6
62443,-4,-8,-1,-6
62444,-4,-23,-1,-13
62445,-4,-8,-1,-6
62446,-4,-26,-1,-14
62447,-4,-4,-1,-4
62448,-4,23,-1,8
62449,-4,32,-1,13
62450,-3,-27,-1,-14
62451,-4,32,-1,13
62452,-3,-27,-1,-14
62454,-4,32,-1,13
62458,-4,-24,-1,-13
62459,-4,23,-1,8
62460,-4,-10,-1,-7
62461,-3,-8,-1,-5
62462,-1,-8,0,-4
62463,-4,-23,-1,-13
62464,-4,32,-1,13
62465,-4,-23,-1,-13
62466,-4,-18,-1,-10
62467,-1,7,0,3
62468,-4,-4,-1,-4
62469,-3,-4,-1,-3
62471,-3,-24,-1,-13
62473,-4,-8,-1,-6
62474,-4,-8,-1,-6
62475,-4,-27,-1,-15
62476,-4,-10,-1,-7
62477,-4,-8,-1,-6
62478,-5,32,-2,12
62479,-4,23,-1,8
62480,-4,23,-1,8
62481,-4,23,-1,8
62501,-4,-2,-1,-3
62510,-4,-18,-1,-10
62512,-4,-10,-1,-7
62513,-4,-2,-1,-3
62514,-4,-2,-1,-3
62515,-2,2,-1,-0
62517,-3,-18,-1,-10
62518,-4,-10,-1,-7
62519,-2,-10,-1,-6
62520,1,17,0,8
62521,-4,-2,-1,-3
62522,-4,-2,-1,-3
62523,-4,-2,-1,-3
62524,-1,13,0,5
62525,-4,-2,-1,-3
62526,-4,-2,-1,-3
62530,-2,2,-1,-0
62531,-2,-18,-1,-9
62532,-5,-2,-2,-4
62533,-2,-13,-1,-7
62534,-4,-23,-1,-13
62535,-1,13,0,5
62536,1,17,0,8
62537,-4,-2,-1,-3
62538,-2,-13,-1,-7
62539,-4,-2,-1,-3
62540,-2,-18,-1,-9
62541,-2,-10,-1,-6
62543,-4,-2,-1,-3
62544,-4,-2,-1,-3
62545,-2,2,-1,-0
62546,-2,-18,-1,-9
62547,-4,-2,-1,-3
62548,-4,-10,-1,-7
62549,-3,-2,-1,-3
62550,-4,-18,-1,-10
62551,-4,-2,-1,-3
62553,-4,-23,-1,-13
62554,-3,-2,-1,-3
62555,-4,-18,-1,-10
62556,-2,-18,-1,-9
62557,-4,-18,-1,-10
62558,-2,2,-1,-0
62560,-2,-13,-1,-7
62561,-2,2,-1,-0
62563,1,17,0,8
62565,-4,-23,-1,-13
62567,-4,-18,-1,-10
62568,-2,-18,-1,-9
62570,-2,-18,-1,-9
62571,-4,-23,-1,-13
62572,-3,-13,-1,-8
62573,-3,-2,-1,-3
62601,-2,-10,-1,-6
62610,-3,-2,-1,-3
62611,-2,-17,-1,-9
62612,-2,-17,-1,-9
62613,-2,2,-1,-0
62615,-2,2,-1,-0
62617,-2,-17,-1,-9
62618,-2,-17,-1,-9
62621,-2,-2,-1,-2
62622,-2,-17,-1,-9
62624,-3,-15,-1,-8
62625,-2,2,-1,-0
62626,-4,-9,-1,-6
62627,-2,-17,-1,-9
62628,-2,-2,-1,-2
62629,1,17,0,8
62630,-4,-9,-1,-6
62631,-2,-10,-1,-6
62633,-2,-23,-1,-12
62634,-2,-10,-1,-6
62635,-2,-10,-1,-6
62638,-2,-10,-1,-6
62639,-2,-15,-1,-8
62640,-2,-9,-1,-5
62642,-2,-17,-1,-9
62643,-2,-10,-1,-6
62644,-2,-23,-1,-12
62649,-4,-9,-1,-6
62650,-2,-10,-1,-6
62651,-2,-10,-1,-6
62655,-2,-23,-1,-12
62656,-2,-10,-1,-6
62659,1,-17,0,-7
62660,-2,-17,-1,-9
62661,-2,2,-1,-0
62662,-2,2,-1,-0
62663,-2,-2,-1,-2
62664,-2,-23,-1,-12
62665,-2,-2,-1,-2
62666,-2,-10,-1,-6
62667,-2,-9,-1,-5
62668,-2,-10,-1,-6
62670,-1,2,0,0
62671,-2,-10,-1,-6
62672,-2,-9,-1,-5
62673,-2,-17,-1,-9
62674,-2,-9,-1,-5
62675,1,-17,0,-7
62677,-2,-17,-1,-9
62681,-2,-15,-1,-8
62682,-2,-10,-1,-6
62683,-2,-9,-1,-5
62684,1,17,0,8
62685,-4,-9,-1,-6
62688,-2,-17,-1,-9
62689,-2,2,-1,-0
62690,-2,2,-1,-0
62691,-2,-17,-1,-9
62692,-2,-10,-1,-6
62693,-2,2,-1,-0
62694,-3,-2,-1,-3
62695,-2,-10,-1,-6
62701,-2,2,-1,-0
62702,-2,2,-1,-0
62703,-2,2,-1,-0
62704,-1,2,0,0
62705,-2,2,-1,-0
62707,-2,2,-1,-0
62708,-2,2,-1,-0
62711,-2,2,-1,-0
62712,-2,2,-1,-0
62791,-2,2,-1,-0
62794,-2,2,-1,-0
62801,-3,-9,-1,-6
62803,-3,-9,-1,-6
62805,-3,-23,-1,-12
62806,-3,-10,-1,-6
62807,-3,-9,-1,-6
62808,-3,-9,-1,-6
62809,-4,-26,-1,-14
62810,-3,-8,-1,-5
62811,-4,29,-1,11
62812,-3,-17,-1,-9
62814,-4,-8,-1,-6
62815,-4,-10,-1,-7
62816,-3,-8,-1,-5
62817,-4,-23,-1,-13
62818,-4,-10,-1,-7
62819,-3,-17,-1,-9
62820,-4,-32,-1,-17
62821,-4,8,-1,2
62822,-3,-17,-1,-9
62823,-4,-26,-1,-14
62824,-4,-22,-1,-12
62825,-3,-17,-1,-9
62827,-4,8,-1,2
62828,-4,-23,-1,-13
62829,-3,-23,-1,-12
62830,-3,-8,-1,-5
62831,-3,-9,-1,-6
62832,-3,-13,-1,-8
62833,-3,-32,-1,-16
62834,-3,-54,-1,-26
62835,-4,-23,-1,-13
62836,-3,-17,-1,-9
62837,-4,-26,-1,-14
62838,-4,-24,-1,-13
62839,-3,-22,-1,-12
62840,-3,-17,-1,-9
62841,-3,-10,-1,-6
62842,-4,-26,-1,-14
62843,-4,-32,-1,-17
62844,-4,-10,-1,-7
62846,-3,-8,-1,-5
62848,-3,-9,-1,-6
62849,-3,-9,-1,-6
62850,-3,-26,-1,-14
62851,-3,-26,-1,-14
62852,-4,29,-1,11
62853,-3,-9,-1,-6
62854,-3,-9,-1,-6
62855,-4,-10,-1,-7
62856,-3,-17,-1,-9
62857,-4,-24,-1,-13
62858,-4,-22,-1,-12
62859,-4,-23,-1,-13
62860,-3,-23,-1,-12
62861,-4,8,-1,2
62862,-4,8,-1,2
62863,-4,29,-1,11
62864,-3,-8,-1,-5
62865,-3,-17,-1,-9
62866,-3,-8,-1,-5
62867,-3,-54,-1,-26
62868,-3,-27,-1,-14
62869,-3,-54,-1,-26
62870,-3,-9,-1,-6
62871,-3,-54,-1,-26
62872,-3,-8,-1,-5
62874,-3,-17,-1,-9
62875,-3,-9,-1,-6
62876,-3,-9,-1,-6
62877,-3,-9,-1,-6
62878,-4,-22,-1,-12
62879,-4,-22,-1,-12
62880,-3,-24,-1,-13
62881,-3,-9,-1,-6
62882,-3,-9,-1,-6
62883,-3,-13,-1,-8
62884,-3,-17,-1,-9
62885,-3,-24,-1,-13
62886,-4,-26,-1,-14
62887,-4,-23,-1,-13
62888,-3,-13,-1,-8
62889,-3,-8,-1,-5
62890,-3,-17,-1,-9
62891,-3,-17,-1,-9
62892,-3,-9,-1,-6
62893,-3,-9,-1,-6
62894,-3,-8,-1,-5
62895,-4,-26,-1,-14
62896,-3,-17,-1,-9
62897,-3,-17,-1,-9
62898,-2,-8,-1,-5
62899,-3,-22,-1,-12
62901,-2,-3,-1,-2
62902,-2,-3,-1,-2
62903,-2,-3,-1,-2
62905,-3,-21,-1,-11
62906,-3,-21,-1,-11
62907,-3,-3,-1,-3
62908,-4,-13,-1,-8
62909,-3,-17,-1,-9
62910,-3,2,-1,-1
62912,-3,-17,-1,-9
62914,-3,9,-1,3
62915,-3,-10,-1,-6
62916,-3,-13,-1,-8
62917,-3,0,-1,-2
62918,-3,-10,-1,-6
62919,-3,-31,-1,-16
62920,-3,-21,-1,-11
62921,-3,-10,-1,-6
62922,-3,-17,-1,-9
62923,-3,-21,-1,-11
62924,-3,-3,-1,-3
62926,-3,-21,-1,-11
62927,-3,-13,-1,-8
62928,-3,-55,-1,-27
62930,-3,0,-1,-2
62931,-3,-31,-1,-16
62932,-3,-3,-1,-3
62933,-2,-10,-1,-6
62934,-3,-54,-1,-26
62935,-3,0,-1,-2
62938,-3,-55,-1,-27
62939,-3,-17,-1,-9
62940,-3,-3,-1,-3
62941,-3,-13,-1,-8
62942,-3,-3,-1,-3
62943,-3,-13,-1,-8
62946,-3,0,-1,-2
62947,-3,-55,-1,-27
62948,-3,-10,-1,-6
62949,-3,-3,-1,-3
62950,-3,-3,-1,-3
62951,-3,-10,-1,-6
62952,-3,-21,-1,-11
62953,-3,-13,-1,-8
62954,-3,-54,-1,-26
62955,-4,-55,-1,-27
62956,-4,-13,-1,-8
62957,-3,-21,-1,-11
62958,-2,-21,-1,-11
62959,-3,-10,-1,-6
62960,-3,-13,-1,-8
62961,-3,-21,-1,-11
62962,-3,9,-1,3
62963,-3,9,-1,3
62964,-3,9,-1,3
62965,-3,0,-1,-2
62966,-3,-3,-1,-3
62967,-3,-17,-1,-9
62969,-3,-21,-1,-11
62970,-3,9,-1,3
62971,-3,-3,-1,-3
62972,-3,-17,-1,-9
62973,-4,-21,-1,-12
62974,-3,-10,-1,-6
62975,-3,-3,-1,-3
62976,-3,9,-1,3
62977,-3,0,-1,-2
62979,-3,-54,-1,-26
62982,-4,-55,-1,-27
62983,-3,-17,-1,-9
62984,-4,-54,-1,-27
62985,-3,-55,-1,-27
62987,-3,0,-1,-2
62988,-3,-21,-1,-11
62990,-3,-21,-1,-11
62992,-4,-21,-1,-12
62993,-3,-21,-1,-11
62994,-3,-3,-1,-3
62995,-3,-17,-1,-9
62996,-3,9,-1,3
62997,-3,-6,-1,-4
62998,-3,-21,-1,-11
62999,-3,-17,-1,-9
63001,1,-5,0,-2
63005,4,26,1,14
63006,4,35,1,18
63010,-4,-5,-1,-4
63011,1,20,0,10
63012,-4,-5,-1,-4
63013,1,-13,0,-5
63014,1,-11,0,-5
63015,1,-5,0,-2
63016,-4,-5,-1,-4
63017,4,35,1,18
63019,-4,-5,-1,-4
63020,-4,-5,-1,-4
63021,1,20,0,10
63022,1,20,0,10
63023,-4,-5,-1,-4
63024,1,20,0,10
63025,1,-5,0,-2
63026,-4,20,-1,7
63028,-4,-5,-1,-4
63030,-4,-33,-1,-17
63031,0,20,0,9
63032,0,20,0,9
63033,-3,20,-1,8
63034,-1,35,0,16
63036,-2,-9,-1,-5
63037,1,-28,0,-12
63038,4,21,1,12
63039,0,-13,0,-6
63040,4,35,1,18
63041,-4,-5,-1,-4
63042,0,20,0,9
63043,1,20,0,10
63044,1,20,0,10
63045,1,20,0,10
63047,-4,-5,-1,-4
63048,-4,-5,-1,-4
63049,-4,-5,-1,-4
63050,-4,-5,-1,-4
63051,-4,-5,-1,-4
63052,-4,-5,-1,-4
63053,-4,-5,-1,-4
63055,1,-13,0,-5
63056,1,-13,0,-5
63057,-4,-5,-1,-4
63060,-4,-5,-1,-4
63061,-4,-5,-1,-4
63065,-4,-5,-1,-4
63066,-4,-5,-1,-4
63068,1,-13,0,-5
63069,1,-13,0,-5
63070,-4,-5,-1,-4
63071,-5,-33,-2,-18
63072,1,-13,0,-5
63073,1,-13,0,-5
63074,0,20,0,9
63077,0,-13,0,-6
63079,0,-20,0,-9
63080,0,-20,0,-9
63084,1,-13,0,-5
63087,-2,-9,-1,-5
63088,-4,20,-1,7
63089,1,-13,0,-5
63090,1,-13,0,-5
63091,0,-28,0,-13
63101,-4,22,-1,8
63102,-4,22,-1,8
63103,-5,22,-2,7
63104,-4,22,-1,8
63105,-1,35,0,16
63106,-5,22,-2,7
63107,-5,22,-2,7
63108,-4,22,-1,8
63109,-4,22,-1,8
63110,-4,22,-1,8
63111,-5,22,-2,7
63112,-4,22,-1,8
63113,-5,22,-2,7
63114,-4,20,-1,7
63115,-5,22,-2,7
63116,-4,22,-1,8
63117,-4,20,-1,7
63118,-5,22,-2,7
63119,-4,20,-1,7
63120,-5,22,-2,7
63121,-5,20,-2,7
63122,-4,20,-1,7
63123,-4,22,-1,8
63124,-1,40,0,18
63125,-4,22,-1,8
63126,-4,20,-1,7
63127,-4,20,-1,7
63128,-4,20,-1,7
63129,-4,22,-1,8
63130,-4,20,-1,7
63131,-1,35,0,16
63132,-4,20,-1,7
63133,-5,20,-2,7
63134,-5,20,-2,7
63135,-4,20,-1,7
63136,-4,22,-1,8
63137,-4,22,-1,8
63138,-4,10,-1,2
63139,-4,22,-1,8
63140,-5,20,-2,7
63141,4,35,1,18
63143,-5,20,-2,7
63144,-4,20,-1,7
63145,-5,20,-2,7
63146,1,20,0,10
63147,-5,22,-2,7
63151,-4,22,-1,8
63155,-5,22,-2,7
63156,-4,22,-1,8
63157,-4,22,-1,8
63158,-4,22,-1,8
63163,-5,22,-2,7
63166,-5,22,-2,7
63169,-4,22,-1,8
63177,-5,22,-2,7
63178,-5,22,-2,7
63179,-5,22,-2,7
63188,-4,22,-1,8
63301,1,6,0,3
63302,1,6,0,3
63303,1,6,0,3
63304,1,6,0,3
63330,0,6,0,3
63332,1,-13,0,-5
63333,0,-8,0,-4
63334,0,-5,0,-2
63336,0,-5,0,-2
63338,1,6,0,3
63339,0,-5,0,-2
63341,4,21,1,12
63342,1,-13,0,-5
63343,0,6,0,3
63344,1,-5,0,-2
63345,0,-12,0,-6
63346,1,6,0,3
63347,0,6,0,3
63348,1,-11,0,-5
63349,1,6,0,3
63350,0,-8,0,-4
63351,0,-8,0,-4
63352,0,-12,0,-6
63353,0,-5,0,-2
63357,1,-11,0,-5
63359,0,-8,0,-4
63361,1,-8,0,-3
63362,1,6,0,3
63363,0,-8,0,-4
63365,4,21,1,12
63366,1,6,0,3
63367,1,6,0,3
63368,1,6,0,3
63369,1,6,0,3
63370,1,6,0,3
63373,-3,-15,-1,-8
63376,1,6,0,3
63377,1,6,0,3
63378,1,-11,0,-5
63379,1,6,0,3
63381,0,-8,0,-4
63382,0,-9,0,-4
63383,1,-11,0,-5
63384,0,-8,0,-4
63385,1,6,0,3
63386,-4,10,-1,2
63387,0,6,0,3
63388,1,-12,0,-5
63389,1,6,0,3
63390,1,-11,0,-5
63401,0,-12,0,-6
63430,1,-29,0,-13
63431,1,-21,0,-9
63432,1,-29,0,-13
63433,0,-5,0,-2
63434,0,-21,0,-10
63435,0,-19,0,-9
63436,0,-9,0,-4
63437,0,-21,0,-10
63438,0,-19,0,-9
63439,0,-21,0,-10
63440,1,-19,0,-8
63441,0,-9,0,-4
63442,1,-29,0,-13
63443,0,-37,0,-17
63445,1,-29,0,-13
63446,0,-28,0,-13
63447,0,-19,0,-9
63448,0,-19,0,-9
63450,3,-21,1,-8
63451,0,-21,0,-10
63452,0,-19,0,-9
63453,1,-29,0,-13
63454,0,-19,0,-9
63456,0,-9,0,-4
63457,1,-19,0,-8
63458,0,-28,0,-13
63459,0,-9,0,-4
63460,0,-28,0,-13
63461,1,-12,0,-5
63462,0,-9,0,-4
63463,0,-12,0,-6
63464,0,-28,0,-13
63465,0,-29,0,-13
63466,0,-29,0,-13
63467,0,-9,0,-4
63468,0,-21,0,-10
63469,0,-21,0,-10
63471,0,-12,0,-6
63472,0,-29,0,-13
63473,0,-29,0,-13
63474,0,-29,0,-13
63501,1,-16,0,-7
63530,0,-29,0,-13
63531,0,-28,0,-13
63532,0,-29,0,-13
63533,0,-16,0,-7
63534,0,-29,0,-13
63535,-2,-23,-1,-12
63536,0,-23,0,-11
63537,0,-28,0,-13
63538,0,-29,0,-13
63539,0,-29,0,-13
63540,0,-16,0,-7
63541,-2,-23,-1,-12
63543,0,-29,0,-13
63544,0,-16,0,-7
63545,0,-38,0,-17
63546,0,-23,0,-11
63547,0,-28,0,-13
63548,1,-23,0,-10
63549,0,-16,0,-7
63551,-3,-23,-1,-12
63552,0,-29,0,-13
63555,1,-23,0,-10
63556,0,-38,0,-17
63557,0,-11,0,-5
63558,0,-29,0,-13
63559,0,-16,0,-7
63560,-3,-38,-1,-19
63561,-3,-23,-1,-12
63563,0,-28,0,-13
63565,-3,-38,-1,-19
63566,0,-11,0,-5
63567,-3,-23,-1,-12
63601,-3,-9,-1,-6
63620,-3,-37,-1,-19
63621,-3,-37,-1,-19
63622,-4,-33,-1,-17
63623,-5,-37,-2,-20
63624,-3,-9,-1,-6
63625,-4,-37,-1,-19
63626,-5,-33,-2,-18
63627,0,-1,0,-0
63628,-2,-9,-1,-5
63629,-5,-28,-2,-16
63630,-5,-33,-2,-18
63631,-4,-33,-1,-17
63632,-3,-29,-1,-15
63633,-5,-37,-2,-20
63636,-3,-36,-1,-18
63637,-3,-9,-1,-6
63638,-1,-7,0,-4
63640,-2,-9,-1,-5
63645,-3,-29,-1,-15
63648,-5,-9,-2,-7
63650,-3,-37,-1,-19
